KAZA TURU,KAZA TARIHI,AY,MEVSİM,KAZA SAAT,ILCE,MAHALLE,YOL,OLU SAYISI,YARALI SAYISI,TASIT SAYISI,SURUCU KUSURU,OLUS NEDENI,KAPLAMA CINSI,SERIT SAYISI,AYDINLATMA,YASAL HIZ LIMITI,ARAC CINSI,ARAC MODELI,SURUCU CINSIYET,SURUCU EGITIM DURUMU,EHLIYET YILI
Yaralamali,6/30/2014,6,yaz,21,MELIKGAZI,HUNAT,MUSTAFA KEMAL PASA BULV.,,1,2,52/1-a,Yandan carpma,Asfalt,5,Var,50,Otomobil,2005,erkek,ILKOKUL,14
Yaralamali,7/1/2014,7,yaz,15,TALAS,MEVLANA,,,1,2,53/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,2008,kadin,2 YIL SURELI YUKSEK,4
Yaralamali,7/1/2014,7,yaz,19,MELIKGAZI,SIRINTEPE,MEVLANA 1. CD.,,1,1,57/1-a,Yandan carpma,Asfalt,1,Var,30,Otomobil,2001,erkek,LISE VE DENGI OKUL,1
Yaralamali,7/14/2014,7,yaz,22,KOCASINAN,YAKUT,KADIR HAS CD.,,3,2,47/1-b,Yandan carpma,Asfalt,4,Var,50,Otomobil,2004,erkek,LISE VE DENGI OKUL,0
Yaralamali,7/2/2014,7,yaz,9,MELIKGAZI,EGRIBUCAK,FATIH SULTAN MEHMET BULV.,,2,2,52/1-b,Yayaya carpma,Asfalt,3,Var,70,Kamyonet,1984,erkek,LISE VE DENGI OKUL,5
Yaralamali,7/2/2014,7,yaz,15,MELIKGAZI,GULUK,SHT. MIRALAY NAZIM BEY BULV.,,1,2,47/1-c,Karsilikli carpisma,Asfalt,3,Var,50,Otomobil,1999,erkek,LISE VE DENGI OKUL,4
Yaralamali,7/2/2014,7,yaz,21,MELIKGAZI,KOCATEPE,AYDEDE SK.,,1,1,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2006,erkek,LISE VE DENGI OKUL,2
Yaralamali,7/2/2014,7,yaz,21,KOCASINAN,CIRGALAN,SIVAS BULV.,,4,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,1988,erkek,LISE VE DENGI OKUL,2
Yaralamali,7/2/2014,7,yaz,18,MELIKGAZI,YILDIRIM BEYAZIT,SIVAS BULV.,,1,2,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Otomobil,2001,erkek,ILKOKUL,15
Yaralamali,7/3/2014,7,yaz,10,TALAS,MEVLANA,MEHMET TIMUCIN CD.,,1,2,56/1-c,Arkadan carpma,Asfalt,1,Var,60,Kamyonet,2014,erkek,2 YIL SURELI YUKSEK,11
Yaralamali,7/3/2014,7,yaz,11,KOCASINAN,HACI SAKI,OSMAN KAVUNCU BULV.,,1,1,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,2013,erkek,LISE VE DENGI OKUL,7
Yaralamali,7/3/2014,7,yaz,17,TALAS,BAHCELIEVLER,PARK 2. SK.,,1,3,47/1-b,Yandan carpma,Asfalt,1,Var,30,Kamyonet,2006,erkek,YUKSEK OKUL (LISANS),6
Yaralamali,7/3/2014,7,yaz,19,KOCASINAN,OSMANGAZI,HACI MEHMET BAYKAN CD.,,1,2,52/1-a,Yandan carpma,Asfalt,0,Var,50,Otomobil,1993,erkek,ILKOGRETIM,23
Yaralamali,7/3/2014,7,yaz,6,MELIKGAZI,HURRIYET,CENGIZ TOPEL CD.,,1,2,56/1-a,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2014,erkek,ILKOGRETIM,5
Yaralamali,7/3/2014,7,yaz,21,TALAS,YENIDOGAN,BAHAR SK.,,1,1,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1999,erkek,YUKSEK OKUL (LISANS),1
Yaralamali,7/4/2014,7,yaz,8,KOCASINAN,SEKER,OSMAN KAVUNCU BULV.,,1,1,57/1-a,Arkadan carpma,Asfalt,2,Var,30,Otomobil,2008,erkek,2 YIL SURELI YUKSEK,22
Yaralamali,7/4/2014,7,yaz,14,KOCASINAN,SAHABIYE,KARACABEY SK.,,1,2,52/1-b,Yayaya carpma,Asfalt,2,Yok,50,Otomobil,2005,erkek,2 YIL SURELI YUKSEK,8
Yaralamali,7/4/2014,7,yaz,16,KOCASINAN,SAHABIYE,SIVAS BULV.,,2,1,57/1-a,Yandan carpma,Asfalt,3,Yok,50,Otomobil,2006,erkek,LISE VE DENGI OKUL,12
Yaralamali,7/5/2014,7,yaz,11,MELIKGAZI,ANBAR,OSMAN KAVUNCU BULV.,,1,1,67,Duran araca carpma,Asfalt,3,Var,70,Kamyonet,2010,erkek,ILKOGRETIM,38
Yaralamali,7/5/2014,7,yaz,13,MELIKGAZI,HUNAT,HOCA AHMED YESEVI BULV.,,1,1,56/1-c,Arkadan carpma,Asfalt,2,Yok,50,Otomobil,2008,kadin,2 YIL SURELI YUKSEK,4
Yaralamali,7/5/2014,7,yaz,17,KOCASINAN,SEKER,OSMAN KAVUNCU BULV.,,1,1,67,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1998,erkek,ILKOGRETIM,4
Yaralamali,7/5/2014,7,yaz,19,MELIKGAZI,AYDINLIKEVLER,BEGONYA SK.,,1,1,47/1-c,Yandan carpma,Asfalt,2,Yok,50,Otomobil,1994,erkek,ILKOGRETIM,21
Yaralamali,7/5/2014,7,yaz,22,KOCASINAN,SANAYI,6005. CD.,,1,2,52/1-a,Yoldan cikma,Asfalt,2,Yok,50,Otomobil,2012,erkek,2 YIL SURELI YUKSEK,3
Yaralamali,7/6/2014,7,yaz,22,MELIKGAZI,ALPASLAN,KIZILIRMAK CD.,,1,1,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otobus,2014,erkek,LISE VE DENGI OKUL,17
Yaralamali,7/6/2014,7,yaz,20,KOCASINAN,FEVZIOGLU,SHT. MEHMET ERCIYES CD.,,1,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Yok,50,Bisiklet,2006,erkek,ILKOKUL,0
Yaralamali,7/7/2014,7,yaz,16,MELIKGAZI,YILDIRIM BEYAZIT,SIVAS BULV.,,2,3,52/1-b,Engel/Cisim ile carpisma,Asfalt,3,Var,70,Kamyonet,1999,erkek,LISE VE DENGI OKUL,3
Yaralamali,7/7/2014,7,yaz,20,MELIKGAZI,ALTINOLUK,VEYSEL CD.,,1,2,56/1-a,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Otomobil,1992,erkek,LISE VE DENGI OKUL,4
Yaralamali,7/8/2014,7,yaz,19,MELIKGAZI,OSMAN KAVUNCU,BEYATLI CD.,,2,2,56/1-a,Yandan carpma,Asfalt,1,Var,50,Otomobil,1992,erkek,ILKOKUL,9
Yaralamali,7/9/2014,7,yaz,0,KOCASINAN,MIMARSINAN,TUNA CD.,,1,1,47/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,2010,erkek,LISE VE DENGI OKUL,2
Yaralamali,7/9/2014,7,yaz,10,KOCASINAN,FEVZI CAKMAK,NIL CD.,,1,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Yok,50,Otobus,2001,erkek,ILKOGRETIM,13
Yaralamali,7/9/2014,7,yaz,20,MELIKGAZI,AYDINLIKEVLER,SEBBOY SK.,,1,1,66,Yan yana carpisma,Asfalt,1,Var,50,Otomobil,1997,erkek,LISE VE DENGI OKUL,24
Yaralamali,7/10/2014,7,yaz,1,MELIKGAZI,KAZIMKARABEKIR,AHMET GAZI AYHAN BULV.,,1,1,52/1-a,Yandan carpma,Asfalt,3,Var,50,Otobus,1996,erkek,LISE VE DENGI OKUL,2
Yaralamali,7/9/2014,7,yaz,9,KOCASINAN,BARBAROS,KALDIRIM CD.,,1,1,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,2005,erkek,ILKOGRETIM,2
Yaralamali,7/11/2014,7,yaz,10,MELIKGAZI,ALPASLAN,ASIK VEYSEL BULV.,,2,2,47/1-d,Duran araca carpma,Asfalt,2,Yok,50,Kamyonet,2009,erkek,2 YIL SURELI YUKSEK,26
Yaralamali,7/10/2014,7,yaz,18,MELIKGAZI,BATTALGAZI,YAMANLAR SK.,,1,2,53/1-a,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1997,erkek,2 YIL SURELI YUKSEK,9
Yaralamali,7/10/2014,7,yaz,19,MELIKGAZI,YILDIRIM BEYAZIT,,,1,2,56/1-a,Karsilikli carpisma,Asfalt,2,Yok,50,Otomobil,1999,erkek,LISE VE DENGI OKUL,10
Yaralamali,7/10/2014,7,yaz,20,MELIKGAZI,KEYKUBAT,YURT CD.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1983,erkek,ILKOKUL,21
Yaralamali,7/10/2014,7,yaz,22,MELIKGAZI,BATTALGAZI,BATTALGAZI BULV.,,2,1,56/1-a,Karsilikli carpisma,Asfalt,2,Var,50,Otomobil,1991,erkek,LISE VE DENGI OKUL,2
Yaralamali,7/10/2014,7,yaz,23,MELIKGAZI,HUNAT,KARTAL BULV.,,1,2,52/1-b,Yoldan cikma,Asfalt,3,Var,60,Kamyon,1995,erkek,ILKOKUL,2
Yaralamali,7/11/2014,7,yaz,9,KOCASINAN,CIRGALAN,SIVAS BULV.,,1,4,47/1-c,Yandan carpma,Asfalt,3,Var,70,Kamyon,2004,erkek,2 YIL SURELI YUKSEK,27
Yaralamali,7/11/2014,7,yaz,11,MELIKGAZI,YILDIRIM BEYAZIT,ARIF CD.,,1,2,52/1-a,Yandan carpma,Asfalt,3,Var,50,Kamyonet,1996,erkek,ILKOKUL,11
Yaralamali,7/11/2014,7,yaz,11,KOCASINAN,GEVHER NESIBE,SALIH AVGUN PASA CD.,,1,2,56/1-c,Arkadan carpma,Asfalt,2,Yok,50,Otomobil,2006,erkek,ILKOKUL,8
Yaralamali,7/11/2014,7,yaz,15,MELIKGAZI,YILDIRIM BEYAZIT,SIVAS BULV.,,1,3,47/1-b,Yandan carpma,Asfalt,3,Var,70,Kamyonet,2008,erkek,ILKOKUL,24
Yaralamali,7/11/2014,7,yaz,17,MELIKGAZI,KOSK,CEMIL MERIC CD.,,1,2,56/1-c,Arkadan carpma,Parke,2,Var,50,Kamyonet,2011,erkek,ILKOKUL,24
Yaralamali,7/11/2014,7,yaz,21,MELIKGAZI,HUNAT,SEYYID BURHANEDDIN BULV.,,1,1,53/1-b,Yandan carpma,Asfalt,3,Var,70,Otomobil,1989,erkek,LISE VE DENGI OKUL,4
Yaralamali,7/11/2014,7,yaz,23,MELIKGAZI,GESI FATIH,DINCER SK.,,2,1,47/1-c,Yandan carpma,Asfalt,2,Var,50,Otomobil,1997,erkek,YUKSEK OKUL (LISANS),2
Yaralamali,7/12/2014,7,yaz,9,MELIKGAZI,YILDIRIM BEYAZIT,SUKRAN CD.,,1,1,52/1-a,Yoldan cikma,Asfalt,2,Yok,50,Otomobil,2011,erkek,ILKOGRETIM,0
Yaralamali,7/12/2014,7,yaz,10,MELIKGAZI,ESENYURT,YAVUZ CD.,,2,2,52/1-a,Yandan carpma,Asfalt,3,Yok,50,Otomobil,1994,erkek,ILKOKUL,24
Yaralamali,7/12/2014,7,yaz,13,KOCASINAN,ERCIYESEVLER,30 AGUSTOS BULV.,,1,1,52/1-b,Duran araca carpma,Asfalt,2,Var,50,Otomobil,2006,erkek,ILKOGRETIM,18
Yaralamali,7/12/2014,7,yaz,14,KOCASINAN,ALSANCAK,KOCASINAN BULV.,,2,1,52/1-a,Engel/Cisim ile carpisma,Asfalt,3,Var,50,Otomobil,1992,erkek,LISE VE DENGI OKUL,1
Yaralamali,7/12/2014,7,yaz,15,KOCASINAN,SANAYI,ATATURK BULV.,,1,2,53/1-b,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2008,erkek,ILKOGRETIM,12
Yaralamali,7/12/2014,7,yaz,17,MELIKGAZI,ANAFARTALAR,ABIDE SK.,,1,1,56/1-a,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,1994,erkek,LISE VE DENGI OKUL,1
Yaralamali,7/12/2014,7,yaz,17,KOCASINAN,YENI,12. CD.,,2,2,56/1-a,"Devrilme,savrulma,takla",Asfalt,2,Yok,40,Otobus,2001,erkek,ILKOGRETIM,24
